elapsed_s,lat_deg,lon_deg,yaw_rad,speed_mps,depth_m,alt_asf_m
14.86118602,39.00035873,-76.5,-2.806980167e-12,3,0,60
14.91141675,39.00036009,-76.5,-5.85651435e-12,3,0,60
14.96165291,39.00036144,-76.5,7.380880851e-12,3,0,60
15.0118982,39.00036279,-76.5,9.180214076e-12,3,0,60
15.06212833,39.00036414,-76.5,-1.104821411e-11,3,0,60
15.11235457,39.00036549,-76.5,3.562136168e-12,3,0,60
15.16255221,39.00036684,-76.5,-5.186338129e-13,3,0,60
15.21281187,39.00036819,-76.5,-7.650908337e-13,3,0,60
15.26300972,39.00036954,-76.5,5.577037709e-12,3,0,60
15.31321731,39.0003709,-76.5,4.28142319e-12,3,0,60
15.36341552,39.00037225,-76.5,-6.096241724e-12,3,0,60
15.41361793,39.0003736,-76.5,4.75091609e-12,3,0,60
15.46383714,39.00037495,-76.5,4.345847835e-12,3,0,60
15.51406988,39.0003763,-76.5,2.056150635e-13,3,0,60
15.56431736,39.00037765,-76.5,5.332220155e-13,3,0,60
15.6145573,39.000379,-76.5,3.660920043e-12,3,0,60
15.6648005,39.00038035,-76.5,1.141877902e-11,3,0,60
15.71505261,39.0003817,-76.5,-2.466300286e-12,3,0,60
15.76528556,39.00038305,-76.5,3.130945299e-12,3,0,60
15.81553573,39.00038441,-76.5,2.495699979e-12,3,0,60
15.86576816,39.00038576,-76.5,2.621654949e-12,3,0,60
15.9160026,39.00038711,-76.5,-4.630939934e-12,3,0,60
15.96624586,39.00038846,-76.5,-4.353433829e-12,3,0,60
16.01648937,39.00038981,-76.5,7.722073115e-12,3,0,60
16.06671971,39.00039116,-76.5,1.220202071e-11,3,0,60
16.11697368,39.00039251,-76.5,5.874367098e-13,3,0,60
16.16723908,39.00039387,-76.5,4.623779611e-12,3,0,60
16.21748375,39.00039522,-76.5,2.855284511e-14,3,0,60
16.26771187,39.00039657,-76.5,-2.614965785e-12,3,0,60
16.31796941,39.00039792,-76.5,3.196257467e-12,3,0,60
16.36819407,39.00039927,-76.5,-4.007473887e-12,3,0,60
16.41840988,39.00040062,-76.5,-1.288087191e-12,3,0,60
16.46876215,39.00040197,-76.5,1.388634919e-12,3,0,60
16.51902742,39.00040332,-76.5,-6.498341809e-12,3,0,60
16.56927145,39.00040467,-76.5,2.111610104e-12,3,0,60
16.61951445,39.00040602,-76.5,-2.362712508e-12,3,0,60
