elapsed_s,lat_deg,lon_deg,yaw_rad,speed_mps
209.8790448,39.00093288,-76.49909381,0.06838352566,3
209.9293184,39.00093423,-76.4990937,0.06838352565,3
209.9795921,39.00093558,-76.49909358,0.06838352568,3
210.0298066,39.00093693,-76.49909346,0.06838352568,3
210.0800369,39.00093827,-76.49909334,0.06838352565,3
210.1303502,39.00093962,-76.49909322,0.06838352569,3
210.1805915,39.00094097,-76.4990931,0.06838352565,3
210.2308723,39.00094232,-76.49909299,0.06838352563,3
210.2811699,39.00094367,-76.49909287,0.06838352565,3
210.3314069,39.00094502,-76.49909275,0.06838352568,3
210.381656,39.00094636,-76.49909263,0.06838352568,3
210.4319599,39.00094771,-76.49909252,0.06230107738,3
210.482228,39.00094906,-76.49909241,0.06230107739,3
210.5325974,39.00095048,-76.4990923,0.06230107741,3
210.5828251,39.00095176,-76.4990922,0.06230107742,3
210.6330548,39.00095311,-76.49909209,0.06230107741,3
210.6832914,39.00095445,-76.49909198,0.06230107743,3
210.7334977,39.0009558,-76.49909188,0.06230107741,3
210.7837059,39.00095715,-76.49909177,0.06230107742,3
210.8339138,39.0009585,-76.49909166,0.06230107743,3
210.8841767,39.00095985,-76.49909155,0.06230107744,3
210.9344122,39.0009612,-76.49909144,0.0623010774,3
210.9846992,39.00096255,-76.49909134,0.0623010774,3
211.0349221,39.0009639,-76.49909123,0.06230107744,3
211.0851794,39.00096524,-76.49909113,0.05677028824,3
211.1354078,39.00096659,-76.49909103,0.05677028825,3
211.185627,39.00096794,-76.49909093,0.05677028829,3
211.2358551,39.00096929,-76.49909084,0.05677028826,3
211.286109,39.00097064,-76.49909074,0.05677028825,3
211.3363472,39.00097199,-76.49909064,0.05677028824,3
211.3865508,39.00097334,-76.49909054,0.05677028826,3
211.4367504,39.00097468,-76.49909044,0.05677028827,3
211.4869518,39.00097603,-76.49909034,0.05677028829,3
211.5371647,39.00097738,-76.49909025,0.05677028831,3
211.5873766,39.00097873,-76.49909015,0.05677028827,3
211.6375877,39.00098008,-76.49909005,0.05677028826,3
211.6878169,39.00098143,-76.49908995,0.05677028825,3
211.738043,39.00098278,-76.49908985,0.05677028831,3
211.7882855,39.00098413,-76.49908976,0.05170686309,3
211.8385115,39.00098548,-76.49908967,0.05170686307,3
211.88874,39.00098683,-76.49908958,0.0517068631,3
211.9389639,39.00098818,-76.49908949,0.05170686309,3
211.9892104,39.00098953,-76.49908941,0.05170686309,3
212.03947,39.00099087,-76.49908932,0.0517068631,3
212.0897423,39.00099222,-76.49908923,0.05170686308,3
212.1399901,39.00099357,-76.49908914,0.05170686308,3
212.1902397,39.00099492,-76.49908905,0.05170686312,3
212.24076,39.00099627,-76.49908896,0.05170686308,3
212.2910274,39.00099762,-76.49908887,0.05170686309,3
212.3413092,39.00099897,-76.49908878,0.05170686309,3
212.391567,39.00100032,-76.49908869,0.05170686311,3
212.4418492,39.00100167,-76.49908861,0.04710439891,3
212.4921521,39.00100302,-76.49908853,0.0471043989,3
212.5424175,39.00100437,-76.49908844,0.04710439893,3
212.5926814,39.00100572,-76.49908836,0.04710439888,3
212.6429197,39.00100707,-76.49908828,0.04710439888,3
212.6932105,39.00100842,-76.4990882,0.04710439893,3
212.74346,39.00100977,-76.49908812,0.04710439889,3
212.793759,39.00101112,-76.49908804,0.04710439891,3
212.8440253,39.00101247,-76.49908796,0.04710439893,3
212.8943698,39.00101382,-76.49908787,0.04710439892,3
212.9446545,39.00101517,-76.49908779,0.0471043989,3
212.9949438,39.00101652,-76.49908771,0.04710439891,3
213.0451534,39.00101787,-76.49908763,0.04710439892,3
213.0954091,39.00101922,-76.49908755,0.04710439892,3
213.1457023,39.00102057,-76.49908747,0.04289215893,3
213.1959683,39.00102192,-76.4990874,0.04289215895,3
213.2461797,39.00102462,-76.49908725,0.04289215892,3
213.2963794,39.00102597,-76.49908718,0.04289215892,3
213.3465824,39.00102732,-76.4990871,0.04289215891,3
213.3968129,39.00102867,-76.49908703,0.04289215893,3
213.447027,39.00103002,-76.49908695,0.04289215894,3
213.4972872,39.00103137,-76.49908688,0.04289215894,3
213.5475133,39.00103272,-76.4990868,0.04289215893,3
213.5976862,39.00103407,-76.49908673,0.04289215894,3
213.6479319,39.00103542,-76.49908666,0.04289215897,3
213.6981486,39.00103677,-76.49908658,0.04289215892,3
213.7483842,39.00103812,-76.49908651,0.03906461312,3
213.7985877,39.00103947,-76.49908645,0.03906461311,3
213.848801,39.00104082,-76.49908638,0.03906461315,3
213.8990006,39.00104217,-76.49908631,0.03906461309,3
213.949248,39.00104352,-76.49908624,0.03906461312,3
213.9994361,39.00104487,-76.49908618,0.03906461312,3
214.0496294,39.00104622,-76.49908611,0.03906461314,3
214.0998129,39.00104757,-76.49908604,0.03906461311,3
214.150026,39.00104892,-76.49908597,0.03906461315,3
214.2002962,39.00105027,-76.49908591,0.0390646131,3
214.2504818,39.00105162,-76.49908584,0.03906461313,3
214.300665,39.00105297,-76.49908577,0.03906461312,3
214.3508463,39.00105432,-76.4990857,0.03906461313,3
214.401103,39.00105567,-76.49908564,0.03558597934,3
214.4513471,39.00105702,-76.49908558,0.03558597937,3
214.5016379,39.00105837,-76.49908552,0.03558597935,3
214.5518676,39.00105972,-76.49908546,0.03558597934,3
214.602126,39.00106107,-76.49908539,0.03558597934,3
214.652366,39.00106242,-76.49908533,0.03558597935,3
214.7026087,39.00106377,-76.49908527,0.03558597934,3
214.7528385,39.00106512,-76.49908521,0.03558597933,3
214.803068,39.00106647,-76.49908515,0.03558597931,3
214.8533425,39.00106782,-76.49908509,0.0355859793,3
214.9035754,39.00106917,-76.49908502,0.03558597934,3
214.9538483,39.00107052,-76.49908496,0.03558597934,3
215.004108,39.00107187,-76.4990849,0.03558597936,3
215.0543691,39.00107322,-76.49908484,0.03558597936,3
215.1046074,39.00107457,-76.49908478,0.03240263002,3
215.1548248,39.00107592,-76.49908473,0.03240263006,3
215.2051445,39.00107727,-76.49908467,0.03240263,3
215.2553248,39.00107862,-76.49908462,0.03240263002,3
215.3055101,39.00107997,-76.49908456,0.03240263004,3
215.3557089,39.00108133,-76.4990845,0.03240263002,3
215.4059165,39.00108268,-76.49908445,0.03240263002,3
215.4561506,39.00108403,-76.49908439,0.03240263001,3
215.5063885,39.00108538,-76.49908433,0.03240263006,3
215.5566038,39.00108673,-76.49908428,0.03240263007,3
215.6068239,39.00108808,-76.49908422,0.03240263002,3
215.657141,39.00108943,-76.49908417,0.03240263004,3
215.7073925,39.00109078,-76.49908411,0.03240263001,3
215.7576432,39.00109213,-76.49908406,0.02951028709,3
215.8078841,39.00109348,-76.49908401,0.02951028712,3
215.8581131,39.00109483,-76.49908396,0.02951028712,3
215.9083267,39.00109618,-76.49908391,0.02951028709,3
215.9585741,39.00109753,-76.49908385,0.02951028711,3
216.0088298,39.00109888,-76.4990838,0.02951028711,3
216.0590714,39.00110023,-76.49908375,0.02951028715,3
216.1093111,39.00110158,-76.4990837,0.02951028712,3
216.1595151,39.00110293,-76.49908365,0.02951028712,3
216.2097502,39.00110428,-76.4990836,0.02951028712,3
216.2599639,39.00110563,-76.49908355,0.02951028712,3
216.3102482,39.00110699,-76.4990835,0.02951028716,3
216.3606535,39.00110834,-76.49908345,0.02951028717,3
216.4109746,39.00110969,-76.4990834,0.02688182016,3
216.4613288,39.00111104,-76.49908335,0.02688182014,3
216.5116527,39.00111239,-76.49908331,0.02688182014,3
216.5620091,39.00111374,-76.49908326,0.02688182013,3
216.6123508,39.00111509,-76.49908321,0.02688182018,3
216.6626712,39.00111644,-76.49908317,0.0268818202,3
216.712999,39.00111779,-76.49908312,0.02688182016,3
216.7633456,39.00111914,-76.49908307,0.02688182015,3
216.8136666,39.00112049,-76.49908303,0.02688182019,3
216.8640058,39.00112184,-76.49908298,0.02688182016,3
216.9143737,39.00112319,-76.49908293,0.02688182017,3
216.9647016,39.00112454,-76.49908289,0.02688182017,3
217.0150429,39.00112589,-76.49908284,0.0268818202,3
217.0654104,39.00112724,-76.49908279,0.02688182015,3
217.1157354,39.00112859,-76.49908275,0.02447663186,3
217.1660615,39.00112994,-76.49908271,0.02447663189,3
217.2163932,39.0011313,-76.49908267,0.0244766319,3
217.2667021,39.00113265,-76.49908262,0.02447663189,3
217.3169855,39.001134,-76.49908258,0.02447663192,3
217.3673479,39.00113535,-76.49908254,0.0244766319,3
217.4176322,39.0011367,-76.4990825,0.0244766319,3
217.467949,39.00113805,-76.49908245,0.02447663192,3
217.518245,39.0011394,-76.49908241,0.02447663191,3
217.5686195,39.00114075,-76.49908237,0.02447663194,3
217.6188972,39.0011421,-76.49908233,0.0244766319,3
217.6691645,39.00114345,-76.49908229,0.02447663192,3
217.7193994,39.0011448,-76.49908224,0.02447663191,3
217.7696845,39.00114615,-76.4990822,0.02229143967,3
217.8199418,39.00114751,-76.49908217,0.02229143968,3
217.8702491,39.00114886,-76.49908213,0.02229143969,3
217.9205435,39.00115021,-76.49908209,0.02229143971,3
217.9708599,39.00115156,-76.49908205,0.02229143973,3
218.0211418,39.00115291,-76.49908201,0.02229143968,3
218.0714574,39.00115426,-76.49908197,0.02229143971,3
218.1217744,39.00115561,-76.49908193,0.02229143971,3
218.1721237,39.00115696,-76.4990819,0.02229143971,3
218.2224611,39.00115831,-76.49908186,0.02229143971,3
218.2727099,39.00115966,-76.49908182,0.02229143971,3
218.3229501,39.00116101,-76.49908178,0.02229143971,3
218.3732085,39.00116237,-76.49908174,0.02229143975,3
218.4234456,39.00116372,-76.49908171,0.02030568327,3
218.4736873,39.00116507,-76.49908167,0.02030568323,3
218.5239352,39.00116642,-76.49908164,0.02030568327,3
218.5742164,39.00116777,-76.4990816,0.02030568329,3
218.6244603,39.00116912,-76.49908157,0.02030568327,3
218.6747013,39.00117047,-76.49908153,0.02030568325,3
218.7249075,39.00117182,-76.49908149,0.02030568324,3
218.7751549,39.00117317,-76.49908146,0.02030568325,3
218.8253994,39.00117452,-76.49908142,0.02030568325,3
218.8757198,39.00117587,-76.49908139,0.02030568325,3
218.9260055,39.00117723,-76.49908135,0.02030568327,3
218.9763385,39.00117858,-76.49908132,0.02030568324,3
219.0265668,39.00117993,-76.49908128,0.02030568324,3
219.0768221,39.00118128,-76.49908125,0.0203056833,3
219.1270531,39.00118263,-76.49908122,0.01848867465,3
219.1772989,39.00118398,-76.49908118,0.01848867464,3
219.2275617,39.00118533,-76.49908115,0.01848867465,3
219.2779441,39.00118668,-76.49908112,0.01848867467,3
219.32819,39.00118803,-76.49908109,0.01848867465,3
219.3784891,39.00118938,-76.49908106,0.01848867466,3
219.4287782,39.00119073,-76.49908102,0.01848867469,3
219.4790418,39.00119208,-76.49908099,0.01848867464,3
219.5293302,39.00119344,-76.49908096,0.01848867463,3
219.5795396,39.00119479,-76.49908093,0.01848867465,3
219.6297987,39.00119614,-76.4990809,0.01848867465,3
219.6800587,39.00119749,-76.49908086,0.01848867468,3
219.7304071,39.00119884,-76.49908083,0.01848867467,3
219.7806851,39.00120019,-76.4990808,0.01683790789,3
219.8309638,39.00120154,-76.49908077,0.01683790793,3
219.8813373,39.00120289,-76.49908074,0.01683790791,3
219.9316564,39.00120425,-76.49908072,0.0168379079,3
219.9819589,39.0012056,-76.49908069,0.0168379079,3
220.0322414,39.00120695,-76.49908066,0.01683790792,3
220.0825295,39.0012083,-76.49908063,0.01683790792,3
220.1327795,39.00120965,-76.4990806,0.01683790791,3
220.1829966,39.001211,-76.49908057,0.01683790791,3
220.2333243,39.00121235,-76.49908054,0.01683790789,3
220.283609,39.0012137,-76.49908051,0.01683790791,3
220.3338085,39.00121505,-76.49908048,0.01683790796,3
220.3841003,39.0012164,-76.49908045,0.01683790795,3
220.434356,39.00121775,-76.49908043,0.01533785489,3
220.4846242,39.0012191,-76.4990804,0.01533785489,3
220.5348587,39.00122046,-76.49908037,0.01533785492,3
220.5851224,39.00122181,-76.49908035,0.01533785493,3
220.6353819,39.00122316,-76.49908032,0.01533785493,3
220.6856726,39.00122451,-76.49908029,0.01533785488,3
220.7359572,39.00122586,-76.49908027,0.0153378549,3
220.7862221,39.00122721,-76.49908024,0.01533785491,3
220.8365013,39.00122856,-76.49908021,0.01533785494,3
220.8867676,39.00122991,-76.49908019,0.01533785492,3
220.9370033,39.00123126,-76.49908016,0.01533785493,3
220.9872332,39.00123261,-76.49908013,0.01533785488,3
221.0374436,39.00123397,-76.49908011,0.01533785493,3
221.0876719,39.00123532,-76.49908008,0.01533785492,3
221.1379468,39.00123667,-76.49908006,0.01396529449,3
221.1882523,39.00123802,-76.49908003,0.01396529449,3
221.2385066,39.00123937,-76.49908001,0.01396529452,3
221.2887408,39.00124072,-76.49907998,0.01396529449,3
221.3390246,39.00124207,-76.49907996,0.01396529448,3
221.3893154,39.00124342,-76.49907994,0.0139652945,3
221.4395459,39.00124477,-76.49907991,0.01396529451,3
221.489807,39.00124612,-76.49907989,0.01396529452,3
221.5400634,39.00124748,-76.49907986,0.01396529454,3
221.5903538,39.00124883,-76.49907984,0.01396529453,3
221.6405743,39.00125018,-76.49907981,0.01396529452,3
221.6908492,39.00125153,-76.49907979,0.01396529449,3
221.7411894,39.00125288,-76.49907977,0.01396529454,3
221.7914464,39.00125423,-76.49907974,0.01271833199,3
221.8417142,39.00125558,-76.49907972,0.01271833201,3
221.8919933,39.00125693,-76.4990797,0.01271833202,3
221.94236,39.00125828,-76.49907968,0.01271833202,3
221.9926317,39.00125964,-76.49907966,0.01271833202,3
222.0428653,39.00126099,-76.49907963,0.01271833205,3
222.0931039,39.00126234,-76.49907961,0.01271833205,3
222.143318,39.00126369,-76.49907959,0.01271833202,3
222.1935797,39.00126504,-76.49907957,0.01271833206,3
222.2438304,39.00126639,-76.49907955,0.01271833205,3
222.2941207,39.00126774,-76.49907952,0.01271833206,3
222.3443862,39.00126909,-76.4990795,0.01271833204,3
222.3946759,39.00127044,-76.49907948,0.01271833207,3
222.4449055,39.00127179,-76.49907946,0.01158522654,3
222.4951788,39.00127314,-76.49907944,0.01158522655,3
222.5454277,39.0012745,-76.49907942,0.01158522659,3
222.5956558,39.00127585,-76.4990794,0.01158522659,3
222.6458808,39.00127855,-76.49907936,0.01158522656,3
222.6961602,39.0012799,-76.49907934,0.01158522655,3
222.7463732,39.00128125,-76.49907932,0.01158522658,3
222.7965985,39.0012826,-76.4990793,0.01158522656,3
222.8467938,39.00128395,-76.49907928,0.01158522656,3
222.8969921,39.00128531,-76.49907926,0.01158522658,3
222.9471906,39.00128666,-76.49907924,0.01158522658,3
222.9974141,39.00128801,-76.49907922,0.01158522657,3
223.0476481,39.00128936,-76.4990792,0.01158522657,3
223.0979012,39.00129071,-76.49907918,0.01054844294,3
223.1481486,39.00129206,-76.49907916,0.01054844294,3
223.1983812,39.00129341,-76.49907914,0.01054844294,3
223.2486171,39.00129476,-76.49907913,0.01054844295,3
223.2988554,39.00129611,-76.49907911,0.01054844297,3
223.3490373,39.00129747,-76.49907909,0.01054844299,3
223.3992889,39.00129882,-76.49907907,0.01054844297,3
223.4495407,39.00130017,-76.49907905,0.01054844301,3
223.4998394,39.00130152,-76.49907903,0.01054844298,3
223.5501222,39.00130287,-76.49907902,0.01054844296,3
223.6003835,39.00130422,-76.499079,0.01054844301,3
223.6505965,39.00130557,-76.49907898,0.01054844297,3
223.700855,39.00130692,-76.49907896,0.01054844297,3
223.7511433,39.00130827,-76.49907894,0.009606544332,3
223.8013832,39.00130962,-76.49907893,0.009606544321,3
223.8516078,39.00131098,-76.49907891,0.009606544333,3
223.901858,39.00131233,-76.49907889,0.009606544302,3
223.9521091,39.00131368,-76.49907888,0.009606544297,3
224.0023564,39.00131503,-76.49907886,0.009606544323,3
224.0525959,39.00131638,-76.49907884,0.009606544343,3
224.1028362,39.00131773,-76.49907883,0.009606544341,3
224.1530482,39.00131908,-76.49907881,0.009606544342,3
224.2032956,39.00132043,-76.49907879,0.009606544342,3
224.2535405,39.00132179,-76.49907878,0.009606544351,3
224.3037882,39.00132314,-76.49907876,0.009606544304,3
224.3540248,39.00132449,-76.49907874,0.009606544356,3
224.4043322,39.00132584,-76.49907873,0.008750635799,3
224.4545569,39.00132719,-76.49907871,0.008750635774,3
224.5047795,39.00132854,-76.4990787,0.008750635793,3
224.5550179,39.00132989,-76.49907868,0.008750635788,3
224.6052927,39.00133124,-76.49907867,0.008750635841,3
224.6555418,39.00133259,-76.49907865,0.008750635817,3
224.7058153,39.00133394,-76.49907864,0.00875063579,3
224.7561238,39.0013353,-76.49907862,0.008750635813,3
224.8063932,39.00133665,-76.49907861,0.008750635802,3
224.856682,39.001338,-76.49907859,0.008750635837,3
224.9069463,39.00133935,-76.49907858,0.008750635843,3
224.9572217,39.0013407,-76.49907856,0.008750635826,3
225.0074777,39.00134205,-76.49907855,0.00875063584,3
225.0577229,39.0013434,-76.49907853,0.008750635851,3
225.1080087,39.00134475,-76.49907852,0.007967509833,3
225.1582905,39.0013461,-76.4990785,0.007967509805,3
225.2085625,39.00134746,-76.49907849,0.007967509833,3
225.2588425,39.00134881,-76.49907848,0.00796750979,3
225.3091203,39.00135016,-76.49907846,0.007967509834,3
225.3593891,39.00135151,-76.49907845,0.007967509829,3
225.4096706,39.00135286,-76.49907844,0.007967509766,3
225.459936,39.00135421,-76.49907842,0.007967509827,3
225.5102038,39.00135556,-76.49907841,0.007967509849,3
225.5604575,39.00135691,-76.49907839,0.007967509805,3
225.6107502,39.00135826,-76.49907838,0.007967509838,3
225.6610154,39.00135962,-76.49907837,0.007967509845,3
225.7113415,39.00136097,-76.49907835,0.0079675098,3
225.7616163,39.00136232,-76.49907834,0.007256055442,3
225.8118969,39.00136367,-76.49907833,0.0072560554,3
225.8621791,39.00136502,-76.49907831,0.007256055438,3
225.9124147,39.00136637,-76.4990783,0.00725605542,3
225.9626505,39.00136772,-76.49907829,0.007256055445,3
226.0129135,39.00136907,-76.49907828,0.007256055401,3
226.0631641,39.00137042,-76.49907826,0.007256055406,3
226.1133974,39.00137178,-76.49907825,0.00725605546,3
226.1636717,39.00137313,-76.49907824,0.007256055429,3
226.2139451,39.00137448,-76.49907823,0.007256055454,3
226.2641891,39.00137583,-76.49907821,0.007256055393,3
226.3144611,39.00137718,-76.4990782,0.007256055436,3
226.3647419,39.00137853,-76.49907819,0.007256055437,3
226.4150025,39.00137988,-76.49907818,0.006609569237,3
226.465282,39.00138123,-76.49907817,0.006609569188,3
226.5155718,39.00138258,-76.49907815,0.00660956924,3
226.5658144,39.00138394,-76.49907814,0.006609569231,3
226.6160619,39.00138529,-76.49907813,0.006609569214,3
226.6663703,39.00138664,-76.49907812,0.006609569203,3
226.7165909,39.00138799,-76.49907811,0.006609569239,3
226.76685,39.00138934,-76.4990781,0.006609569246,3
226.8171861,39.00139069,-76.49907809,0.006609569222,3
226.8674475,39.00139204,-76.49907807,0.006609569242,3
226.9177168,39.00139339,-76.49907806,0.006609569214,3
226.967955,39.00139475,-76.49907805,0.006609569236,3
227.0183616,39.0013961,-76.49907804,0.006609569232,3
227.0686141,39.00139745,-76.49907803,0.006609569254,3
227.1188737,39.0013988,-76.49907802,0.006018047656,3
227.1691392,39.00140015,-76.49907801,0.006018047626,3
227.2193848,39.0014015,-76.499078,0.006018047647,3
227.2696496,39.00140285,-76.49907799,0.006018047636,3
227.3199263,39.0014042,-76.49907798,0.006018047669,3
227.370248,39.00140555,-76.49907797,0.006018047634,3
227.4205482,39.00140691,-76.49907796,0.006018047632,3
227.4708791,39.00140826,-76.49907794,0.006018047667,3
227.5212069,39.00140961,-76.49907793,0.006018047686,3
227.5715139,39.00141096,-76.49907792,0.006018047668,3
227.6217662,39.00141231,-76.49907791,0.006018047668,3
227.6720263,39.00141366,-76.4990779,0.006018047654,3
227.7223407,39.00141501,-76.49907789,0.006018047674,3
227.7726183,39.00141636,-76.49907788,0.005480666345,3
227.822879,39.00141772,-76.49907787,0.005480666295,3
227.873188,39.00141907,-76.49907786,0.005480666361,3
227.9234642,39.00142042,-76.49907785,0.00548066632,3
227.9737199,39.00142177,-76.49907785,0.005480666342,3
228.0239397,39.00142312,-76.49907784,0.005480666343,3
228.0742325,39.00142447,-76.49907783,0.005480666341,3
228.1245423,39.00142582,-76.49907782,0.005480666358,3
228.1747886,39.00142717,-76.49907781,0.005480666352,3
228.2250222,39.00142852,-76.4990778,0.00548066634,3
228.2753312,39.00142987,-76.49907779,0.00548066636,3
228.3256213,39.00143123,-76.49907778,0.005480666335,3
228.375902,39.00143258,-76.49907777,0.005480666373,3
228.4261794,39.00143393,-76.49907776,0.004992355487,3
228.4764674,39.00143528,-76.49907775,0.004992355497,3
228.5267674,39.00143663,-76.49907774,0.004992355489,3
228.5770644,39.00143798,-76.49907773,0.004992355502,3
228.6273571,39.00143933,-76.49907773,0.004992355506,3
228.6776237,39.00144068,-76.49907772,0.004992355503,3
228.7278366,39.00144204,-76.49907771,0.004992355525,3
228.778113,39.00144339,-76.4990777,0.00499235554,3
228.8283605,39.00144474,-76.49907769,0.0049923555,3
228.8786511,39.00144609,-76.49907768,0.004992355534,3
228.9289353,39.00144744,-76.49907767,0.004992355535,3
228.9792233,39.00144879,-76.49907767,0.004992355539,3
229.0294822,39.00145014,-76.49907766,0.004992355546,3
229.0797886,39.00145149,-76.49907765,0.004992355541,3
229.1300401,39.00145284,-76.49907764,0.004545565475,3
229.1803469,39.0014542,-76.49907763,0.004545565458,3
229.2306092,39.00145555,-76.49907762,0.004545565493,3
229.2808428,39.0014569,-76.49907762,0.004545565509,3
229.3311655,39.00145825,-76.49907761,0.00454556549,3
229.3814038,39.0014596,-76.4990776,0.004545565504,3
229.4316555,39.00146095,-76.49907759,0.0045455655,3
229.481923,39.0014623,-76.49907758,0.004545565518,3
229.5322256,39.00146365,-76.49907758,0.004545565476,3
229.5824851,39.001465,-76.49907757,0.004545565492,3
229.6327468,39.00146636,-76.49907756,0.004545565539,3
229.6830017,39.00146771,-76.49907755,0.004545565525,3
229.733248,39.00146906,-76.49907755,0.004545565536,3
229.7835296,39.00147041,-76.49907754,0.004139665515,3
229.8338009,39.00147176,-76.49907753,0.004139665518,3
229.8840625,39.00147311,-76.49907752,0.004139665536,3
229.9343701,39.00147446,-76.49907752,0.004139665509,3
229.984657,39.00147581,-76.49907751,0.00413966551,3
230.0349298,39.00147717,-76.4990775,0.004139665525,3
230.0852023,39.00147852,-76.49907749,0.00413966551,3
230.1354601,39.00147987,-76.49907749,0.004139665538,3
230.1857656,39.00148122,-76.49907748,0.004139665538,3
230.2360398,39.00148257,-76.49907747,0.0041396655,3
230.2863624,39.00148392,-76.49907747,0.004139665535,3
230.3365996,39.00148527,-76.49907746,0.00413966553,3
230.386874,39.00148662,-76.49907745,0.004139665543,3
230.4371133,39.00148797,-76.49907745,0.003770833005,3
230.4874003,39.00148933,-76.49907744,0.003770832982,3
230.5376475,39.00149068,-76.49907743,0.003770832983,3
230.5879196,39.00149203,-76.49907743,0.003770833034,3
230.6382034,39.00149338,-76.49907742,0.003770833017,3
230.6893521,39.00149473,-76.49907741,0.003770832971,3
230.7396266,39.00149608,-76.49907741,0.003770833021,3
230.7898732,39.00149743,-76.4990774,0.003770832993,3
230.8401264,39.00149878,-76.49907739,0.003770833043,3
230.8903705,39.00150014,-76.49907739,0.003770833024,3
230.9406425,39.00150149,-76.49907738,0.003770833022,3
230.9909173,39.00150284,-76.49907737,0.003770833005,3
231.0411754,39.00150419,-76.49907737,0.003770832981,3
231.0914331,39.00150554,-76.49907736,0.003770833046,3
231.1417005,39.00150689,-76.49907735,0.003433361963,3
231.1919855,39.00150824,-76.49907735,0.003433361936,3
231.2422698,39.00150959,-76.49907734,0.003433361937,3
231.2925166,39.00151094,-76.49907734,0.003433361931,3
231.3428222,39.00151229,-76.49907733,0.003433361922,3
231.3930269,39.00151365,-76.49907732,0.00343336197,3
231.4433317,39.001515,-76.49907732,0.003433361958,3
231.4935356,39.00151635,-76.49907731,0.003433361984,3
231.5437965,39.0015177,-76.49907731,0.003433361976,3
231.5940077,39.00151905,-76.4990773,0.003433361968,3
231.6443691,39.0015204,-76.49907729,0.003433361972,3
231.6946418,39.00152175,-76.49907729,0.003433361972,3
231.7449243,39.0015231,-76.49907728,0.003433361983,3
231.79521,39.00152446,-76.49907728,0.0031267761,3
231.8454825,39.00152581,-76.49907727,0.003126776073,3
231.8957571,39.00152716,-76.49907727,0.003126776089,3
231.9460353,39.00152986,-76.49907726,0.003126776096,3
231.9962965,39.00153121,-76.49907725,0.003126776099,3
232.046562,39.00153256,-76.49907724,0.003126776109,3
232.0967583,39.00153391,-76.49907724,0.003126776108,3
232.1469446,39.00153526,-76.49907723,0.003126776103,3
232.1971803,39.00153661,-76.49907723,0.003126776085,3
232.2474584,39.00153797,-76.49907722,0.003126776153,3
232.2977181,39.00153932,-76.49907722,0.003126776115,3
232.3480295,39.00154067,-76.49907721,0.003126776117,3
232.398243,39.00154202,-76.49907721,0.002848187969,3
232.4484775,39.00154337,-76.4990772,0.002848187973,3
232.4987358,39.00154472,-76.4990772,0.002848187996,3
232.5489282,39.00154607,-76.49907719,0.00284818796,3
232.5991606,39.00154742,-76.49907719,0.002848188035,3
232.6494101,39.00154878,-76.49907718,0.002848187992,3
232.6995945,39.00155013,-76.49907718,0.002848187978,3
232.7498474,39.00155148,-76.49907717,0.002848187978,3
232.8000349,39.00155283,-76.49907717,0.002848187987,3
232.8502739,39.00155418,-76.49907716,0.002848187986,3
232.9005373,39.00155553,-76.49907716,0.002848187995,3
232.9507804,39.00155688,-76.49907715,0.00284818801,3
233.0010174,39.00155823,-76.49907715,0.002848188019,3
233.0512763,39.00155959,-76.49907714,0.002848188026,3
233.1014739,39.00156094,-76.49907714,0.00259328747,3
233.1517092,39.00156229,-76.49907713,0.00259328744,3
233.2019619,39.00156364,-76.49907713,0.002593287451,3
233.2522133,39.00156499,-76.49907712,0.002593287465,3
233.302444,39.00156634,-76.49907712,0.002593287443,3
233.352715,39.00156769,-76.49907712,0.002593287429,3
233.4029701,39.00156904,-76.49907711,0.002593287432,3
233.453208,39.0015704,-76.49907711,0.002593287459,3
233.503452,39.00157174,-76.4990771,0.002593287424,3
233.5536866,39.0015731,-76.4990771,0.002593287473,3
233.6039611,39.00157445,-76.49907709,0.002593287454,3
233.6542113,39.0015758,-76.49907709,0.002593287433,3
233.7044559,39.00157715,-76.49907708,0.002593287492,3
233.7547099,39.0015785,-76.49907708,0.002361718668,3
233.8049057,39.00157985,-76.49907708,0.00236171866,3
233.8551198,39.0015812,-76.49907707,0.002361718655,3
233.9053149,39.00158255,-76.49907707,0.002361718727,3
233.9556004,39.00158391,-76.49907706,0.002361718659,3
234.0058507,39.00158526,-76.49907706,0.002361718684,3
234.0561324,39.00158661,-76.49907706,0.002361718648,3
234.1064397,39.00158796,-76.49907705,0.002361718692,3
234.1566798,39.00158931,-76.49907705,0.002361718672,3
234.2068907,39.00159066,-76.49907704,0.00236171867,3
234.2571028,39.00159201,-76.49907704,0.0023617187,3
234.3072963,39.00159336,-76.49907703,0.002361718689,3
234.3574955,39.00159471,-76.49907703,0.002361718679,3
234.4077085,39.00159607,-76.49907703,0.002151296884,3
234.4579642,39.00159742,-76.49907702,0.00215129684,3
234.5081811,39.00159877,-76.49907702,0.002151296882,3
234.5584012,39.00160012,-76.49907702,0.002151296879,3
234.6086069,39.00160147,-76.49907701,0.002151296889,3
234.6587994,39.00160282,-76.49907701,0.00215129687,3
234.709048,39.00160417,-76.499077,0.002151296868,3
234.7593178,39.00160553,-76.499077,0.002151296863,3
234.8095229,39.00160688,-76.499077,0.002151296864,3
234.8597198,39.00160823,-76.49907699,0.002151296872,3
234.9099412,39.00160958,-76.49907699,0.002151296908,3
234.9602071,39.00161093,-76.49907699,0.002151296922,3
235.0104427,39.00161228,-76.49907698,0.002151296875,3
